city,genres_list,tags_list,user_id
Fort Worth ,"['mix', 'Dubstep', 'nortenas', 'houapango', 'huapango', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Metal', 'DeathCore', 'iprevail', 'Reggaeton OldSuperRemix', 'DJ ZETO', 'CUMBIAS CON SAX', 'Country', 'Reggaeton', 'Pop', 'urbano', 'Various', 'Norteñas', 'Dance & EDM', 'Dance & EDM', 'Dj', 'Major Lazer', 'Josh Proctor', 'skrillex', 'skrillex', 'Hip Hop ', 'hip hop/ dance', 'BAD']","['Blues Mix - Maquinaria Nortena Vs Zenda Norteña (2017 Dj Spider Pzs)', 'Trap ""Drum & Bass"" Edm ""Bass House"" ""UKF Podcast"" Podcast Mix', 'Contigo Ya No - Konzentido De Afid Ferrer- 2017', 'El Pitito Chiflado - Conjunto Privilegio (Estreno 2017)', 'Los Celos De Fanny - Conjunto Privilegio (Estreno 2017)', 'El Torito Semental - Conjunto privelegio -(Estreno 2017)', 'superduper superduperkyle superdupercrew sailingteam ""lil yachty"" ""lil boat"" king', 'Mi Ranchito - La Zenda Norteña (Estreno 2017) ( Puras Pa Trapear )', '""Hip Hop"" club remix ""club mi"" ""twerk mix""', 'Hip-Hop New Hip Hop Rap Music Mix 2016 2017 R&B Songs 46 dj nir Mambo ""mix 2017"" ""new mix"" Urban rnb ""old school"" School Old Oldies', 'Cover', '""i prevail"" ""punk goes pop"" ""taylor swift"" ""blank space"" 1989 screamo posthardcore punk hardcore style ""heart vs mind""', 'VISITA DJZETO https://www.facebook.com/pages/DJ-ZETO/139048322868294', 'Mix 2015 J. Balvin - Ginza Maluma El Tiki Joey Montana Picky Dj Mauricio Lopez', 'El Vals De Las Mariposas', 'Morenita (Los Tremendos) Huapango 2016', 'Señorita Cantinera (feat. Sergio Soto ""La Moska"" de La Maquinaria Norteña)', 'TeamPZS', '""Huapangos 2016"" ""Nortenas 2016"" ""Corridos 2016""', '""Conjunto Rio Grande"" Exitos Corridos', ',DJ SPIDER,DJ ALFONZIN,DJ JORGE JUNTOS POR 1VEZ MIX NORTENO SAX 2016 LAS MAS BAILABLES', 'Teamworx ADE ""Nicky Romero"" ""Protocol Recordings""', '""Nicky Romero"" USAI Crusy ""Mike Landry"" ADE', 'TeamPZS', 'DJ Now Smoke weed everyday hold up twerkit remix', 'Mega Mix-Norteño (Team puro zacatecas sax)-paisa night life 001--', '""DJ Snake"" MØ LeanOn Diplo Dance EDM', '""Who\'s Gonna Pray For Me Now""', '""kill the noise"" ""fatman scoop"" ""michael angelakos"" ""valentino khan"" ""ape drums"" ""milo and otis"" ""flux pavilion"" recess', '""kill the noise"" ""fatman scoop"" ""michael angelakos"" ""valentino khan"" ""ape drums"" ""milo and otis"" ""flux pavilion"" recess', 'Hip Hop mix BEst 2013 DJ BangZ dj bangz', '""David Guetta"" Showtek Vassy Edm Dance']",83183040
Memphis,"['tommy wright III', 'tommy wright III']","['Rap memphis Underground tennesee ""Gangsta Rap""', 'Rap memphis Underground tennesee ""Gangsta Rap""']",156075461
Stockton,['Dance & EDM'],['VIBESTYLE CRWNS BASS BRANDO'],141747670
Honolulu,"['iPhoneTechno', 'Deep House', 'Dance & EDM', 'Dance & EDM', 'Dance & EDM', 'Dance & EDM']","['""Minimal Techno"" Techno Christmas', '""Jazzy House"" House', '""Electro House"" House ""Deep House""', '""Electro House"" ""Deep House"" ""House Music""', '""Deep House"" bass', '""Tribal House"" ""Deep House"" House Bass']",263726552
Houston Tx,"['avalanche', 'avalanche', 'avalanche', 'avalanche', 'avalanche', 'avalanche', 'avalanche', 'avalanche', 'avalanche']","['daydreamin', 'illusion', 'hoke']",69133782
Portland,"['Sports', 'Learning', 'News & Politics', 'Storytelling']","['""China #governance #state #economicdevelopment #politics""', 'UFC MMA Podcast UFCLongIsland UFC214 JonJones DanielCormier BrockLesnar']",317826534
"Brooklyn, New York","['Electronic', 'House', 'Electronic', 'Alternative', 'Nu Funk', 'RÜFÜS', 'Deep House', 'Trance', 'Trance', 'Trance', 'avrah', 'electroniclab']","['""Deep House"" Cubicolor ""Fayer Records"" Anjunadeep Falling ""Tim Digby-Bell""', '""Nu Disco"" Fluir ""Jesse Marantz"" ""I\'ve Gotta Have You"" ""Indie Pop"" ""Electro Pop""', '""Sweat it Out"" Trinidad Remix', 'Watermat MOGUAI Portland', '""Beat Service"" ""Cafe Del Mar"" ""Original Mix"" ""Beat Service Audio"" BSA036 ""Playground Productions / Raz Nitzan Music""', '""Ana Criado"" UCast ""The Force of The Blow"" ""UCast Remix"" RNM RNMR026 ""Playground Productions / Raz Nitzan Music""', '""4 Strings"" ""In Our Hearts"" ""Original Mix"" ""Amsterdam Trance Records"" AMSTR094 ""Playground Productions / Raz Nitzan Music"" ASOT728', 'trance ""new trance music""', 'radioshow swiss radio miteinandermusik divalvi manuellemusik mercury animaltrainer michelcleis andreaoliva jimijules kalabrese ofnorway linneadale adriatique shakedown deetron fcl mousset trinidad giorgiomoroder frankieknuckles breach sepulture freddiemercury oxia']",169444838
"Brentwood, Tennessee ","['love ', 'Blues', 'ingrid michaelson', 'Rock And Roll', 'ProleteR', 'Jazz- Electronic', 'ST△▲ZE', 'Jazz', 'Trap Spirituals', 'Jazz / HipHop', 'Blues', 'Jazz', 'Jazz', 'World', 'duos', 'R&B', 'Glitch', 'Jazz', 'Deep House', 'Soundtrack', 'Soul', 'Rock', 'Rock', 'Rock', 'Rock', 'Acoustic']","['Elvis Presley You will never walk alone', 'Elvis King Presley', 'Elvis King Presley', 'Elvis King Presley', 'Swing ""Hip Hop"" Jazz tributes ""louis armstrong""', 'C2C DMC 2004 2005 FUYA 2006 ITF Championship world champions hocus beat torrent louis armstrong mac the knife remix', '""Melodic House"" ""Melodic Deep House"" ""Deep House"" Deep Deephouse Techno ""Jazzy House"" Swing Jazz Sax Summer Remix Edit Cover ""Louis Armstrong"" ""It Don\'t Mean A Thing"" Steezmonks', '""Raz Simone"" ""Black Umbrella"" 300 Seattle Northwest NW Hip-Hop ""Hip Hop"" Rap Trap', '""louis armstrong"" producer beats ""Hip Hop"" Jazz ProleteR swing', 'LouisArmstrong', 'Tango', 'RnB R&B Blues ballad', ""rAY CHARLES opiuo remix big brother's music BBM Good thymes"", 'ray charles cover', 'Raycharlesmother Raycharlesmotherremix Gigapapaskiri', '""Ray Charles""', 'Ray Charles Singular Genius The Complete ABC Singles grammy', 'nickelback savin me acoustic mix']",187811306
Idaho Falls,"['Studio17', 'Violin Electronica', 'Studio17', 'Studio17', 'Studio17', 'Studio17', 'Studio17', 'Studio17', 'Studio17', 'Studio17', 'Studio17 ']",['Kytami StevenMek Violin Electronica Bass instrumental'],200590829
Saint Paul,"['brave', 'Soundtrack', 'music']",['Country shires Pop-Folk'],213919215
Utah,"['Hip-hop & Rap', 'Hip-hop & Rap', ':):', 'Trap', 'Hip Hop', 'R&B & Soul', 'frozen', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Rap/Hip Hop', 'Hip-hop & Rap', 'bando416', 'Hip-hop & Rap', 'Trap', 'Trap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Pop', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'R&B & Soul', 'R&B & Soul', 'Electronic', 'jarren benton', 'jarren benton', 'R & B', 'Young Thug', 'HPG', 'Hip Hop', 'Meek Mill', 'RichHomieQuan', 'mixtape']","['Instrumental remake asap rocky ""east coast"" harlem ny ""new york"" rap beat kendrick joey bada$$ yelawolf', '""bus it"" blackbear boogie neyo plies rnb r&b black bear ""drink bleach"" ""bust it"" Baby ""bust it baby"" ""part 3"" Original Remix', '""good intent"" blackbear frozen', 'GTTM ""PnB Rock""', '""PnB Rock"" GTTM', '""PnB Rock"" GTTM', '""PnB Rock"" GTTM', 'Trap Rap', 'safe Feel', 'Beat Instrumental ""black lions"" ""black lions beatz""', 'beat beats beatz Instrumental instrumentals ""type beat"" ""type beats"" ""black lions"" ""black lions beatz""', '""Mike Stud"" Escobars Narcos TheseDays ""These Days"" Entourage Pablo ""Pablo Escobar"" Escobar', 'Malibu Desiigner Good Music Lod CashMoneyAP 16Yrs Great Minds', '""lil uzi vert"" xo tour Llif3 Chopped screwed slowed', 'liluzi liluzivert uzivert generationow', 'blackbear im god', '""Young Thug"" ""She Wanna Party""', 'anxious', '""instrumentals hip hop"" ""hip hop"" trap beats instrumentals beatmaker ""making beats"" ""in the studio"" producers mixcraft @mixcraft ""music producers"" music art film video topic', 'Jeremih ""Ty Dolla $ign"" ""Sage The Gemini"" ""Don\'t Get Much Better"" ""The Fate Of The Furious: The Album"" ""Hip Hop"" ""Atlantic Records""', 'Juice PostInterview ShrimpBayless', '""no service"" mountains ""cheryl blossom"" ""hot tub""', 'hop out the escalade', 'Indie ValentinesDay', 'alladat blackoctober', 'blackoctober ""lost kings""', 'Flava ""Rich Homie Quan"" Birdman ""Rich Gang""', '1017 ""Dun Deal"" Hoodrich ""DJ Spinz"" ""Young Thug"" HPG Stoner', 'Flex Nitti DJSpinz', '2chainz atlanta atl trap ""Hip Hop"" rap trapmusic New ""hot shyt only"" Underground ""road trip""']",252962288
in the united states by the pasific ocean,"['Indie', 'DAYTONABOYZ', 'august', 'Trap']","['""Insomiac "" Lamb$ Jaychris Cardiac ""DJ Stain""', 'TRILLWAVE TAYK47', 'hit Hot new rap slick slicktheskeet pop trap ""Hip Hop"" Experimental indie independa alabama birmingham big popular newest recent traphop dirtysouth Instrumental Electronic Electro 808 guccimane gucci ojdajuicemane flocka wakaflocka']",76326392
Boulder,"['Learning', 'Learning', 'Learning', 'Learning', 'Business', 'Business', 'Business']","['Podcast ""Jordan Harbinger"" ""Art of Charm"" confidence ""self help"" ""self esteem"" communication ""social skills"" training ""top performers"" ""public speaking"" business impressions career entrepreneurship ""rich roll"" psychology', '""animal welfare"" Business CEO ""conscious capitalism"" diabetes diet entrepreneur entrepreneurship food ""forks over knives"" grocery health ""heart disease"" ""John mackey"" obesity organic podcast ""rich roll"" vegan vegetarian wfpb ""whole foods"" self-help plant-based nutrition career', 'Podcast ""Rich Roll"" ""Julie Piatt"" SriMati ""Finding Ultra"" Health Wellness Vegan ""Plant based"" ""epic 5"" Ultra ""Marathon "" running alcoholism sobriety ""this cheese is nuts"" recipes ""meal planner""', 'Podcast athletics ""brad stulberg"" burnout Business career charity habits meditation mindfulness overtraining psychology running sports success self-help writing ""peak performance"" ""steve magness"" ""track and field"" job ""rich roll"" richroll', 'Podcast inspiration', 'Podcast 5MinFri entrepreneur inspiration', 'Podcast 5MinFri inspiration']",261629435
Washington dc,"['Dancehall', 'Hip Hop', 'dbanj']","['Dancehall ""Dance Pop"" African Reggae Club Radio Pop R&B', 'Dancehall African Americana', 'Dance Dj davido olamide ""Hip Hop"" afrobeat']",133654015
New York City,"['Business', 'Business', 'Technology', 'Technology', 'Technology', 'Technology', 'Technology', 'Technology', 'Technology', 'Technology', 'Technology', 'Technology', 'Technology', 'Technology', 'Technology', 'Technology', 'Technology', 'Business']","['badcreditloans shorttermloans business', 'installmentloans shorttermloans', 'amazon ""jefferson graham"" usatoday ""usa today"" ""talking tech"" apple uber', 'iPhones Art Iphone China ""Talking Tech"" ""Jefferson Graham"" ""USA TODAY"" APPLE', 'CES ""Gary Shapiro"" ""Jefferson Graham"" ""USA TODAY"" TalkingTech', 'Art APPLE Idm IPHONE ""Jefferson Graham"" ""USA TODAY"" TalkingTech', 'Win Mac Art Sad APPLE SURFACE ""SAM GRAHAM"" ""Talking Tech"" ""USA TODAY"" ""Jefferson Graham""', 'CES TalkingTech ""Jefferson Graham"" ""USA TODAY""', 'CES ""Jefferson Graham"" ""USA TODAY"" ""Talking Tech""', '""talking tech"" ""usa today"" ""jefferson graham""', '""CES "" ""Talking Tech"" ""USA TODAY"" ""Jefferson Graham""', 'CES Reviewed ""David Kender"" ""Jefferson Graham"" ""Talking Tech""', 'apple Idm IPHONE ""Steve Jobs"" ""Talking Tech"" ""Jefferson Graham"" ""USA TODAY""', 'amazon alexa ces ""jefferson graham"" ""usa today"" talkingtech', 'sleep dreams technology ""jefferson graham"" ""usa today"" ""talking tech""', 'TalkingTech Jam ""usa today"" ""Jason Nazar"" ""Jefferson Graham""', 'Lily YouTube Apple TalkingTech Jam', 'business finance shorttermloans']",222356993
In The Magick Circle,"['Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Real', 'Hip Hop ', 'Konscious', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Rap #Hip Hop ', 'Hip-hop & Rap', 'Poetic Lyricism', 'Rap', 'cleverlasting', 'Oldschool', 'Hip-hop & Rap', 'Hip Hop', 'Hip-hop & Rap', 'Hip Hop', 'trap', 'Rap', 'Dreamy', 'Rap', 'nerdcore', 'Banger', 'GoldenB', 'Freestyle Rap', 'rap', '2015', 'zeema', 'Hip Hop', 'BrowardMusic', 'HIP HOP INSTRUMENTAL', 'NewMusic', 'NewMusic', 'Rap']","['""Dark Sunshine LP"" ""August Henrickson"" ""Conscious Rap"" ""Underground HipHop"" ""Underground Rap"" ""Alternate Rap"" ""Alternate HipHop"" HipHop New', '""August Henrickson"" ""Conscious rap"" ""Underground rap"" Rap ""Hip Hop"" ""Underground Hip Hop"" Hit Hot New Boom-Bap ""Alternate Hiphop"" ""Alternate Rap"" ""Alternative HipHop"" ""Alternative Rap""', 'Rap ""Hip hop"" Trap Drill New ""Saint james"" Ygm 2017 Remix Freestyle Underground Flow Chopper ""Saint James 502"" Instrumental Cypher Beat Hot Lyracist ""Youth Gone Mad"" ""Hood threat"" ""Battle rap"" ""Diss track"" Dope Rittz Yelawolf Logic Mgk', '""Big L"" ""Hip Hop"" Rap Oldschool Freestyle ""Freestyle Hip Hop"" ""freestyle rap"" ""free verse"" cypher ""East Coast"" ""New York "" Radio Underground Jazz Mc Mixtape cd', '""Hip Hop"" Rap Oldschool Underground ""Ghetto Boys"" ""Donald Trump"" Politics Political', '""Hip Hop"" Rap ""Old School"" Colorado ""Retro Spects"" Blind Alleys Production', '""UnderGround HipHop"" TheRealExplicit Rise&Fall HipHop Rap RealRap Emcee Bars Eminem SlimShady MarshallMathers BRabbit AZHipHop Arizona PHX Phoenix AZWayTooActive Chandler Explicit TRE T.R.E. 90s Flows Lyricist Dope Flow Tupac 2Pac Biggie', '""Hip Hop"" Rap Music CunninLynguists', '""Hip Hop"" Rap Music Necro Beat', 'Trippy ""Hip Hop"" instrumentals Beats', '""hiphop #trippy #Astral #projection #summer"" Instrumental', 'Deep Truth Prophecy Goverment Gospel Rap Rain Real Relax Religion Blood Tears Jesus Love Logic Bible Chorus Choir Singing Singer-Songwriter Single', 'konscious bringingthereal jerseyturntupent ""Hip Hop"" Rap barz bored chia ""chia pet"" ""all in the hair"" passaic paterson newark newmus Indie ""indie rap"" ""indie hip hop"" ""bergen county"" ""passaic county"" ""hudson county"" ""new york city"" harlem brooklyn Hit houston atlanta', 'KONSCIOUS BORED BRININGINGTHEREAL INDIE UNDERGROUND HIPHOP jerseyturntupent ""new york"" atlanta brooklyn harlem paterson passaic newark ""new music"" Mixtape ""lost soulz""', '""Mind Over Matter"" Ominous Ivos', 'TheRealExplicit Explicit Hell&Back AdrianWrexAlot', 'Hip-Hop Rap Jazz Soul Smooth Groovy ""Joey Badass"" Logic ""Lupe Fiasco"" Indie Underground', 'rap ""Hip Hop"" ""Tut Cachino"" love4God Drake ""lil wayne"" ""Jay z"" Nas Beyonce ""lil durk"" Chicago ""nicki minaj"" ""Rick Ross"" ""Meek Mill"" Wale J.Cole ""Kendrick La""', 'Rap Freestyle August Vintage ""Lucid Odyssey""', 'Greenlight TeddyBearInHandcuffs Strategic SmallTownFlower Melomaniac HippieGang LovePeace Underground Unsigned Independent FreeSpirit FlowerChild', 'Hip-Hop Music Dj ""Media Kings"" ""DJ NIX"" ""Tricky Dick"" ""AutumnAttic Records"" Knowledge Mixtape Album Politics Conscious Underground Independent', 'Female ""Hip Hop"" Rap', '4features independent googleme sharemymusic youtube global musicartist rapper inkgang skeegang soundcloud inklife fwm clicklinkinbio letswork upnext kingrico datpiff likemypost fbmg hmu followme be motivation practice onthego monday positive djfamebk famespeed', '""Scyko Intelligence"" ""Shreveport Rap""', 'beat vado type Beat count morris instrumentals slime 808 mafia ""slime flu"" down atl orlando miami rapper lyrics rap bars hard Dark bangin ""trunk bangin"" ""808 mafia"" ""mike will made it"" ""rae sremmund"" ""new beats"" ""new instrumentals"" ""Hip Hop""', '""Hip Hop"" Abstract Dark Experimental Sample', 'rap beat instrumental ""Hip Hop"" beats dreams ""count morris"" weekend ""type beat"" orlando florida mmg ""newest beats"" Producer rapper lyrics bars inspiration conscious ""conscious rap"" ""conscious beats"" drake ""Ab soul"" ""mike will made it"" ""dr dre"" airy Chillout smoker stoner', 'beats ""Hip Hop"" instrumentals ""newest beats"" ""dopest beat"" ""hot beats"" rappers lyrics inspirations motivation ""wiz khalifa"" ""type beat"" skyline ""count morris"" ""rap beat"" banging 808 Artist singer airy dreamy Trap electronic soul ""Rhythmic Soul"" rhythem melodies melodic Hard', 'rap ""Hip Hop""', 'trap fire', '""Hip Hop"" Rap Bounce beats new chill study vancouver bc Underground blaze deals selfproduced hot 808 sub heavy hook rythmic hypnotic percussion bpm minor dark Deep', '1kFreeStyle 805Beats JefeScam Rap 757 856 Cali Jersey OffTop', '""Hip Hop"" radio denver dtmm dream', 'jeezy ""travis scott"" kanye West ""kanye west"" ""yo gotti"" instrumental beat beats banger banga hit monster track ""all day"" heavy', 'two black truth finnbarr ameleck sound raw original mix liquid art rare form dark trance evil bounce grimey ruler kings queens love melodic sweet serenade music happy spirit', 'rap newmusic drake macmiller HoodieAllen Rollup Weed Women Hoes Sex Love Life SchoolboyQ Macklemore Caskey JawnyBadLuck TeamBadLuck KiddUpstairs SwiffD', 'NewMusic Indie Unsigned', 'BOOMBAP GWOP SULLIVAN PRODUCER HIPHOP RAP BEATS INSTRUMENTALS BEATSRTUMENTAL FORSALE', 'FUEGO Indie', 'Illumajuana Thc', 'Beat Beats Beatz Dope Banger Trap ""Dirty South"" RnB Instrumental download lofi 808 ""Hip Hop"" rap epic banger dope charts black Deep agressive smooth']",84321802
Pompano beach,['Music'],[],227591692
Chicago,"['yoga', 'World', 'World', 'traditional mexican', 'Cumbia', 'Samba', 'Modern Jazz', 'Son Jarocho']","['ambient', 'Cumbia Immigration', 'fandanguito huapango huasteco son mexican traditional folk', 'Latin Chicha sonidera chicago throwback vintage retrosound seventies independent dance indie mexico', 'Brazil Jazz', 'Requinto']",86509089
Hollywood,"['Hip-hop & Rap', 'Pineapple Shakers', 'Dubstep', 'World', 'Trance', 'Pineapple House', 'Hip-hop & Rap', 'Rap Hiphop', 'Pop', 'Lil Yachty', 'Hip-hop & Rap', 'Trap', 'Brooke Hummel', 'HipHop/R&B/Blues', 'Hip-hop & Rap', 'R&B', 'Experimental Cloud', 'PsyProgressive', 'Hip-hop & Rap', 'Electronic', '69 Shades of Kush', 'Spoken Word', 'Fusion', 'RIVERMAN', 'Hip-hop & Rap', 'Trance', 'Dance & EDM', 'bi dans etsek', 'Pop', 'Minimal', 'Pop', 'Hip-hop & Rap']","['ohlord wes melik', 'Royce&Tan EDM Dance ""Big Vibes"" ""Pineapple House""', 'Bass Beats Instrumental Bassmusic Bassline Experimental Underground', 'Pop Fusion Love SHAKILA SHAKIRA Persian FARSI', '""Uplifting Trance"" ""Hard Trance""', '""the illest"" idntrmmbr smuv cota warm downtempo', '""Future House"" Dance Now Royce&Tan EDM House', '""Motivational rap"" A1TheLatinDon ""Inspiring rap"" ""Real rap""', 'maserati rap atlanta georgia marvelousj jboy streetfame streetfameentertainment dontmakenosense nosense thecartel quanmaserati quan oaklandcity', 'Reggae woohoo', '""Lil Boat"" ""Brandon Thomas""', '""yinkdacaptain "" countyboy maryland landover greatest rap ""Hip Hop"" Love yink da cap Nice', '808 Sub Bass Drop Lazer HQ Runnin From Tha Copz Cops Free DL Download Kick New banger enjoy the sound freebie eliaz music 2015 2016 Trap mafia follow', 'Cruel Adele ""When We Were Young"" Hello ""Taylor Swift"" Waves ""Kanye West"" ""Selena Gomez"" Zendaya ""Carrie Underwood""', '""Post Malone"" Kvng 2016 ""Freestyle Hip Hop"" Freestyle R&B Blues Hiphop ""White Iverson"" ""White Iverson Freestyle"" Pain Pressure R.D.E BHMxTOExDDGxFMGxLLNxHGMxOHSO Royal RoyalGang Royalgvng Columbia 4/27/16 Change', 'Trap Dancehall ""Grim Reeps""', 'Dancehall Pop Reggae', 'salbitch teamsesh sadboys lordsolitude death eh', '""Psy Progressive"" ""psy trance"" Lounge Electronic Downtempo Tribal Trance Trap ""Progressive Trance"" ""Psychedelic Trance"" Psychedelic Psytrance Ambient Chillout psyprogressive Dub ""Dance & EDM"" ""Deep House"" dancehall disco ""Drum & Bass"" dubstep electronic house indie techno pop world soundtrack EDM', 'AF', 'Rap Music Boston Drake Future Free Download Bryson Tiller OVO ""The Weeknd"" Tory Lanez New Designer Kanye Mystery Cipher MysteryCipher Unsigned ""Next Up"" Waves ""Life Of Pablo"" Pablo Life', 'futurebass', 'trap rap beat Freestyle', 'highlife Jazz ""Bossa Nova"" Pop', 'ORIGINAL MINDBLOWING NEWAGE RIVER MAN PUSH', '""Uplifting Trance"" ""Burak Harşitlioğlu"" ""Ahura Mazda Recordings""', 'idntrmmbr tropical rnb Downtempo', '""Progressive House"" Dance House Edm', 'dejewoo bedük bidansetsek Remix rework ""bi dans etsek"" Dance indie Pop Rock Deep House Music Radio play like repost follow enjoy Best Mix türkçe 2016 ""Top 40"" Club song ""koyver kendini""', 'Friday Weekend Weeknd Justin Music Free Happy Love Girls', 'Electro Electronic', '""Hip Hop"" Sia Remix Official 2016 Roky Million Freestyle new open letter Openletter Haters Ipad news', '""Jaden Smith"" ""Brandon Thomas"" Eclectic ""All About You"" California ""New York""']",220218920
